id,dataset,category,code,question,answer,prediction,accuracy,completeness,clarity,relevance
q2565,codeqa,For what purpose,def Get Feed Items client feed feed item service client Get Service ' Feed Item Service' 'v 201607 ' feed items []more pages Trueselector {'fields' [' Feed Item Id' ' Attribute Values' ' Scheduling'] 'predicates' [{'field' ' Status' 'operator' 'EQUALS' 'values' ['ENABLED']} {'field' ' Feed Id' 'operator' 'EQUALS' 'values' [feed['id']]}] 'paging' {'start Index' 0 'number Results' PAGE SIZE}}while more pages page feed item service get selector if 'entries' in page feed items extend page['entries'] selector['paging']['start Index'] + PAGE SIZ Emore pages selector['paging']['start Index'] < int page['total Num Entries'] return feed items,For what purpose does the feed items return ?,for a given feed,items,1,1,1,1
q2569,codeqa,How,@pytest mark networkdef test install editable from git with https script tmpdir result script pip 'install' '-e' '%s#egg pip-test-package' % local checkout 'git+https //github com/pypa/pip-test-package git' tmpdir join 'cache' expect error True result assert installed 'pip-test-package' with files [' git'],How do from git with https clone ?,test,from,1,1,1,1
q2571,codeqa,Where,def get course and check access course key user depth 0 if not has studio write access user course key raise Permission Denied course module modulestore get course course key depth depth return course module,Where did the locator and course module calculate for the view functions ?,in this file,modulestore,1,1,1,1
q2572,codeqa,Where,def get course and check access course key user depth 0 if not has studio write access user course key raise Permission Denied course module modulestore get course course key depth depth return course module,Where do the locator and course module return for the view functions ?,in this file,modulestore,1,1,1,1
q2573,codeqa,For what purpose,def get course and check access course key user depth 0 if not has studio write access user course key raise Permission Denied course module modulestore get course course key depth depth return course module,For what purpose did the locator and course module calculate in this file ?,for the view functions,get course module,1,1,1,1
q2576,codeqa,How,def fixed ips by virtual interface context vif id return IMPL fixed ips by virtual interface context vif id,How does the code get fixed ips if none exist ?,by virtual interface,None,1,1,1,1
q2579,codeqa,When,def get inst ip port return servers get ip port None,When did instance create ?,previously,None,1,1,1,1
q2581,codeqa,How,def parse form data environ stream factory None charset 'utf- 8 ' errors 'replace' max form memory size None max content length None cls None silent True return Form Data Parser stream factory charset errors max form memory size max content length cls silent parse from environ environ,How does the code return it in the form ?,as tuple,Form,1,1,1,1
q2582,codeqa,When,def cb Sent Message result print ' Messagesent' reactor stop,When did the code call ?,when the message has been sent,stop,1,1,1,1
q2584,codeqa,Where,def check run and monitor command echo True input None result run and monitor command echo echo input input if result returncode 0 error 'FAILED{command}withexitcode{code}\n{err}' format command command code result returncode err result stderr strip sys stderr write error + '\n' raise Runtime Error error return result,Where does the code run the command ?,in a subshell,command,1,1,1,1
q2586,codeqa,When,def get Double From Character Split Line Value character split Line value split Line Float get Double From Character Split Line character split Line if split Line Float None return valuereturn split Line Float,When does the code get the double value of the string ?,after the first occurence of the character in the split line,None,1,1,1,1
q2587,codeqa,Where,def check no alert try assert is none world browser get alert except No Alert Present Exception pass,In which direction has the alert gone ?,away,None,1,1,1,1
q2592,codeqa,Where,def service status name r salt utils http query DETAILS['url'] + 'service/status/' + name decode type 'json' decode True return r['dict'],Where is a service running ?,on the rest server,service details,1,1,1,1
q2594,codeqa,Where,"def check executable executable logger logging get Logger name logger debug "" Checkingexecutable'%s' "" executable executable path find executable executable found executable path is not None if found logger debug "" Executable'%s'found '%s'"" executable executable path else logger debug "" Executable'%s'notfound"" executable return found",Where does an executable exist ?,in $ path,found,1,1,1,1
q2612,codeqa,Where,def create secret namespace name data apiserver url url '{ 0 }/api/v 1 /namespaces/{ 1 }/secrets' format apiserver url namespace request {'api Version' 'v 1 ' 'kind' ' Secret' 'metadata' {'name' name 'namespace' namespace} 'data' data}ret kpost url request return ret,Where do namespace create ?,on the defined k8s cluster,namespaces,1,1,1,1
q2625,codeqa,How,def dict Of key value return Dict Zero Or More Group key + value,How do helper define a dictionary ?,easily and clearly,None,1,1,1,1
q2627,codeqa,When,def false *args **kwargs return False,When does false return ?,always,FALSE,1,1,1,1
q2633,codeqa,How,def which program def is exe fpath return os path isfile fpath and os access fpath os X OK fpath fname os path split program if fpath if is exe program return programelse for path in os environ['PATH'] split os pathsep exe file os path join path program if is exe exe file return exe file,How does URL test - if - executable exist ?,in,None,1,1,1,1
q2638,codeqa,When,def truncatewords value arg from django utils text import truncate wordstry length int arg except Value Error return valuereturn truncate words value length,When does the code truncate a string ?,after a certain number of words,When,1,1,1,1
q2639,codeqa,When,def cache page *args **kwargs key prefix kwargs pop 'key prefix' None assert not kwargs ' Theonlykeywordargumentacceptediskey prefix'if len args > 1 assert len args 2 'cache pageacceptsatmost 2 arguments'if callable args[ 0 ] return decorator from middleware with args Cache Middleware cache timeout args[ 1 ] key prefix key prefix args[ 0 ] elif callable args[ 1 ] return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] key prefix key prefix args[ 1 ] else assert False 'cache pagemustbepassedaviewfunctionifcalledwithtwoarguments'elif len args 1 if callable args[ 0 ] return decorator from middleware with args Cache Middleware key prefix key prefix args[ 0 ] else return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] key prefix key prefix else return decorator from middleware with args Cache Middleware key prefix key prefix,When does the page nt be in the cache ?,yet,None,1,1,1,1
q2641,codeqa,How,def test system numerics biginteger print 'TODO',How should this be tested here ?,minimally,None,1,1,1,1
q2644,codeqa,When,def create q App global q Appif q App is None if DEBUG print u' Startingup Q Application' app Qt Widgets Q Application instance if app is None if hasattr Qt Gui u'QX 11 Info' display os environ get u'DISPLAY' if display is None or not re search u' \\d' display raise Runtime Error u' Invalid DISPLA Yvariable' q App Qt Widgets Q Application [str u'' ] q App last Window Closed connect q App quit else q App appif is pyqt 5 q App set Attribute Qt Core Qt AA Use High Dpi Pixmaps,When can only one qapp exist ?,at a time,q App,1,1,1,1
q2648,codeqa,Where,def url equal url 1 url 2 parse result 1 urlparse url 1 parse result 2 urlparse url 2 return parse result 1[ 4] parse result 2[ 4] and parse qs parse result 1[ 5 ] parse qs parse result 2[ 5 ],Where does ordering not matter ?,where,None,1,1,1,1
q2652,codeqa,Where,@conf commands registerdef srflood x filter None iface None nofilter None *args **kargs s conf L3 socket filter filter iface iface nofilter nofilter r sndrcvflood s x *args **kargs s close return r,Where do packets receive ?,at layer 3 prn : function applied to packets received,socket,1,1,1,1
q2657,codeqa,How,def list pkgs versions as list False **kwargs versions as list salt utils is true versions as list if any [salt utils is true kwargs get x for x in 'removed' 'purge desired' ] return {}if 'pkg list pkgs' in context if versions as list return context ['pkg list pkgs']else ret copy deepcopy context ['pkg list pkgs'] salt ['pkg resource stringify'] ret return retcmd ['opkg' 'list-installed']ret {}out salt ['cmd run'] cmd output loglevel 'trace' python shell False for line in salt utils itertools split out '\n' pkg name pkg version line split '-' salt ['pkg resource add pkg'] ret pkg name pkg version salt ['pkg resource sort pkglist'] ret context ['pkg list pkgs'] copy deepcopy ret if not versions as list salt ['pkg resource stringify'] ret return ret,How did the packages instal currently ?,in a dict,None,1,1,1,1
q2658,codeqa,When,def list pkgs versions as list False **kwargs versions as list salt utils is true versions as list if any [salt utils is true kwargs get x for x in 'removed' 'purge desired' ] return {}if 'pkg list pkgs' in context if versions as list return context ['pkg list pkgs']else ret copy deepcopy context ['pkg list pkgs'] salt ['pkg resource stringify'] ret return retcmd ['opkg' 'list-installed']ret {}out salt ['cmd run'] cmd output loglevel 'trace' python shell False for line in salt utils itertools split out '\n' pkg name pkg version line split '-' salt ['pkg resource add pkg'] ret pkg name pkg version salt ['pkg resource sort pkglist'] ret context ['pkg list pkgs'] copy deepcopy ret if not versions as list salt ['pkg resource stringify'] ret return ret,When did the packages instal in a dict ?,currently,None,1,1,1,1
